"tank","species","length_µm","length_mm","treatment","temperature"
"C1","B_f",1269.644,1.269644,"1HW","25"
"C1","A_d",3545.434,3.545434,"1HW","25"
"C1","B_f",2284.717,2.284717,"1HW","25"
"C1","A_d",1375.156,1.375156,"1HW","25"
"C1","B_f",929.114,0.929114,"1HW","25"
"C1","A_d",2812.617,2.812617,"1HW","25"
"C1","B_f",821.229,0.821229,"1HW","25"
"C1","A_d",4279.613,4.279613,"1HW","25"
"C1","B_f",1753.729,1.753729,"1HW","25"
"C1","A_d",3752.226,3.752226,"1HW","25"
"C1","B_f",1682.453,1.682453,"1HW","25"
"C1","A_d",2191.059,2.191059,"1HW","25"
"C1","B_f",6340.281,6.340281,"1HW","25"
"C1","A_d",4843.556,4.843556,"1HW","25"
"C1","B_f",3358.129,3.358129,"1HW","25"
"C1","A_d",2467.124,2.467124,"1HW","25"
"C1","B_f",1622.021,1.622021,"1HW","25"
"C1","A_d",1852.254,1.852254,"1HW","25"
"C1","B_f",6188.857,6.188857,"1HW","25"
"C1","A_d",3689.088,3.689088,"1HW","25"
"C1","B_f",7407.73,7.40773,"1HW","25"
"C1","A_d",2292.102,2.292102,"1HW","25"
"C1","B_f",7602.104,7.602104,"1HW","25"
"C1","A_d",2707.652,2.707652,"1HW","25"
"C1","B_f",2279.002,2.279002,"1HW","25"
"C1","A_d",4888.849,4.888849,"1HW","25"
"C1","B_f",1828.627,1.828627,"1HW","25"
"C1","A_d",3859.113,3.859113,"1HW","25"
"C1","B_f",6285.704,6.285704,"1HW","25"
"C1","A_d",3074.938,3.074938,"1HW","25"
"C1","B_f",3751.785,3.751785,"1HW","25"
"C1","A_d",3958.313,3.958313,"1HW","25"
"C1","B_f",925.372,0.925372,"1HW","25"
"C1","A_d",3285.49,3.28549,"1HW","25"
"C1","B_f",6983.962,6.983962,"1HW","25"
"C1","A_d",3472.22,3.47222,"1HW","25"
"C1","B_f",1829.881,1.829881,"1HW","25"
"C1","A_d",4338.339,4.338339,"1HW","25"
"C1","B_f",3793.753,3.793753,"1HW","25"
"C1","A_d",3346.613,3.346613,"1HW","25"
"C1","B_f",1957.329,1.957329,"1HW","25"
"C1","A_d",3635,3.635,"1HW","25"
"C1","B_f",1952.691,1.952691,"1HW","25"
"C1","A_d",2684.419,2.684419,"1HW","25"
"C1","B_f",957.183,0.957183,"1HW","25"
"C1","A_d",2718.785,2.718785,"1HW","25"
"C1","B_f",6329.635,6.329635,"1HW","25"
"C1","A_d",3320.501,3.320501,"1HW","25"
"C1","B_f",2223.437,2.223437,"1HW","25"
"C1","A_d",2470.218,2.470218,"1HW","25"
"C1","B_f",2004.875,2.004875,"1HW","25"
"C1","A_d",2502.519,2.502519,"1HW","25"
"C1","B_f",1034.246,1.034246,"1HW","25"
"C1","A_d",3193.81,3.19381,"1HW","25"
"C1","B_f",476.1,0.4761,"1HW","25"
"C1","A_d",4399.471,4.399471,"1HW","25"
"C1","B_f",1000.635,1.000635,"1HW","25"
"C1","A_d",3889.736,3.889736,"1HW","25"
"C1","B_f",1230.195,1.230195,"1HW","25"
"C1","A_d",2667.345,2.667345,"1HW","25"
"C1","B_f",2010.673,2.010673,"1HW","25"
"C1","A_d",3779.438,3.779438,"1HW","25"
"C1","B_f",1318.473,1.318473,"1HW","25"
"C1","A_d",3632.844,3.632844,"1HW","25"
"C1","B_f",1478.174,1.478174,"1HW","25"
"C1","A_d",4156.77,4.15677,"1HW","25"
"C1","B_f",4290.33,4.29033,"1HW","25"
"C1","A_d",2785.727,2.785727,"1HW","25"
"C1","B_f",3025.103,3.025103,"1HW","25"
"C1","A_d",2922.142,2.922142,"1HW","25"
"C1","B_f",1288.894,1.288894,"1HW","25"
"C1","A_d",2448.864,2.448864,"1HW","25"
"C1","B_f",2152.348,2.152348,"1HW","25"
"C1","A_d",4705.436,4.705436,"1HW","25"
"C1","B_f",2530.81,2.53081,"1HW","25"
"C1","A_d",3738.556,3.738556,"1HW","25"
"C1","B_f",1827.617,1.827617,"1HW","25"
"C1","A_d",4591.798,4.591798,"1HW","25"
"C1","B_f",1475.332,1.475332,"1HW","25"
"C1","A_d",2754.084,2.754084,"1HW","25"
"C1","B_f",1316.179,1.316179,"1HW","25"
"C1","A_d",2668.295,2.668295,"1HW","25"
"C1","B_f",1240.75,1.24075,"1HW","25"
"C1","A_d",2735.777,2.735777,"1HW","25"
"C1","B_f",1052.59,1.05259,"1HW","25"
"C1","A_d",3718.912,3.718912,"1HW","25"
"C1","B_f",868.398,0.868398,"1HW","25"
"C1","A_d",2567.965,2.567965,"1HW","25"
"C1","B_f",1669.898,1.669898,"1HW","25"
"C1","A_d",3609.176,3.609176,"1HW","25"
"C1","B_f",1792.116,1.792116,"1HW","25"
"C1","A_d",2852.186,2.852186,"1HW","25"
"C1","B_f",1458.851,1.458851,"1HW","25"
"C1","A_d",2971.888,2.971888,"1HW","25"
"C1","B_f",778.691,0.778691,"1HW","25"
"C1","A_d",1635.232,1.635232,"1HW","25"
"C1","B_f",5705.799,5.705799,"1HW","25"
"C1","A_d",4040.868,4.040868,"1HW","25"
"C1","B_f",1759.782,1.759782,"1HW","25"
"C1","A_d",3343.917,3.343917,"1HW","25"
"C1","B_f",2259.592,2.259592,"1HW","25"
"C1","A_d",2525.525,2.525525,"1HW","25"
"C1","B_f",2173.72,2.17372,"1HW","25"
"C1","A_d",1878.68,1.87868,"1HW","25"
"C1","B_f",5036.613,5.036613,"1HW","25"
"C1","A_d",3570.884,3.570884,"1HW","25"
"C1","B_f",1666.812,1.666812,"1HW","25"
"C1","A_d",3609.061,3.609061,"1HW","25"
"C1","B_f",1963.011,1.963011,"1HW","25"
"C1","A_d",3446.302,3.446302,"1HW","25"
"C1","B_f",1745.443,1.745443,"1HW","25"
"C1","A_d",4405.505,4.405505,"1HW","25"
"C1","B_f",1907.278,1.907278,"1HW","25"
"C1","A_d",3883.592,3.883592,"1HW","25"
"C1","B_f",2241.862,2.241862,"1HW","25"
"C1","A_d",3337.936,3.337936,"1HW","25"
"C1","B_f",1283.324,1.283324,"1HW","25"
"C1","A_d",2089.133,2.089133,"1HW","25"
"C1","B_f",1862.35,1.86235,"1HW","25"
"C1","A_d",4207.468,4.207468,"1HW","25"
"C1","B_f",1669.663,1.669663,"1HW","25"
"C1","A_d",2249.012,2.249012,"1HW","25"
"C1","B_f",6127.875,6.127875,"1HW","25"
"C1","A_d",2038.255,2.038255,"1HW","25"
"C1","B_f",939.656,0.939656,"1HW","25"
"C1","A_d",2980.162,2.980162,"1HW","25"
"C1","B_f",1178.234,1.178234,"1HW","25"
"C1","A_d",4631.167,4.631167,"1HW","25"
"C1","B_f",1656.201,1.656201,"1HW","25"
"C1","A_d",3340.62,3.34062,"1HW","25"
"C1","B_f",1964.151,1.964151,"1HW","25"
"C1","A_d",2122.505,2.122505,"1HW","25"
"C1","B_f",4541.286,4.541286,"1HW","25"
"C1","A_d",2888.917,2.888917,"1HW","25"
"C1","B_f",4625.832,4.625832,"1HW","25"
"C1","A_d",3061.85,3.06185,"1HW","25"
"C1","B_f",1390.938,1.390938,"1HW","25"
"C1","A_d",2661.494,2.661494,"1HW","25"
"C1","B_f",1790.022,1.790022,"1HW","25"
"C1","A_d",2021.246,2.021246,"1HW","25"
"C1","B_f",740.978,0.740978,"1HW","25"
"C1","A_d",2851.433,2.851433,"1HW","25"
"C1","B_f",3959.592,3.959592,"1HW","25"
"C1","A_d",2057.106,2.057106,"1HW","25"
"C1","B_f",1804.968,1.804968,"1HW","25"
"C1","A_d",3154.249,3.154249,"1HW","25"
"C1","B_f",1814.123,1.814123,"1HW","25"
"C1","A_d",3826.989,3.826989,"1HW","25"
"C1","B_f",1803.572,1.803572,"1HW","25"
"C1","A_d",2843.304,2.843304,"1HW","25"
"C1","B_f",1602.337,1.602337,"1HW","25"
"C1","A_d",3934.959,3.934959,"1HW","25"
"C1","B_f",1976.082,1.976082,"1HW","25"
"C1","A_d",2590.388,2.590388,"1HW","25"
"C1","B_f",1149.672,1.149672,"1HW","25"
"C1","A_d",1449.87,1.44987,"1HW","25"
"C1","B_f",1425.476,1.425476,"1HW","25"
"C1","A_d",2358.949,2.358949,"1HW","25"
"C1","B_f",5956.944,5.956944,"1HW","25"
"C1","A_d",1738.03,1.73803,"1HW","25"
"C1","B_f",7215.661,7.215661,"1HW","25"
"C1","A_d",3235.155,3.235155,"1HW","25"
"C1","B_f",2023.216,2.023216,"1HW","25"
"C1","A_d",2955.673,2.955673,"1HW","25"
"C1","B_f",1224.449,1.224449,"1HW","25"
"C1","A_d",3891.972,3.891972,"1HW","25"
"C1","B_f",3969.883,3.969883,"1HW","25"
"C1","A_d",3431.975,3.431975,"1HW","25"
"C1","B_f",1967.994,1.967994,"1HW","25"
"C1","A_d",2372.66,2.37266,"1HW","25"
"C1","B_f",1893.111,1.893111,"1HW","25"
"C1","A_d",3298.506,3.298506,"1HW","25"
"C1","B_f",1917.317,1.917317,"1HW","25"
"C1","A_d",4078.345,4.078345,"1HW","25"
"C1","B_f",8017.379,8.017379,"1HW","25"
"C1","A_d",2834.608,2.834608,"1HW","25"
"C1","B_f",2700.057,2.700057,"1HW","25"
"C1","A_d",4139.202,4.139202,"1HW","25"
"C1","B_f",998.396,0.998396,"1HW","25"
"C1","A_d",5895.764,5.895764,"1HW","25"
"C1","B_f",1379.828,1.379828,"1HW","25"
"C1","A_d",3656.477,3.656477,"1HW","25"
"C1","B_f",1665.737,1.665737,"1HW","25"
"C1","A_d",4726.543,4.726543,"1HW","25"
"C1","B_f",4884.169,4.884169,"1HW","25"
"C1","A_d",3571.165,3.571165,"1HW","25"
"C1","B_f",1024.95,1.02495,"1HW","25"
"C1","A_d",2344.686,2.344686,"1HW","25"
"C1","B_f",2817.142,2.817142,"1HW","25"
"C1","A_d",2467.297,2.467297,"1HW","25"
"C1","B_f",1684.846,1.684846,"1HW","25"
"C1","A_d",2109.277,2.109277,"1HW","25"
"C1","B_f",1140.924,1.140924,"1HW","25"
"C1","A_d",2692.721,2.692721,"1HW","25"
"C1","B_f",1140.924,1.140924,"1HW","25"
"C1","A_d",2339.135,2.339135,"1HW","25"
"C1","B_f",1774.194,1.774194,"1HW","25"
"C1","A_d",2093.687,2.093687,"1HW","25"
"C1","B_f",1712.849,1.712849,"1HW","25"
"C1","A_d",3773.696,3.773696,"1HW","25"
"C1","B_f",1163.656,1.163656,"1HW","25"
"C1","A_d",3840.478,3.840478,"1HW","25"
"C1","B_f",2982.359,2.982359,"1HW","25"
"C1","A_d",1977,1.977,"1HW","25"
"C1","B_f",2031.801,2.031801,"1HW","25"
"C1","A_d",2015.478,2.015478,"1HW","25"
"C1","B_f",1223.077,1.223077,"1HW","25"
"C1","A_d",2522.344,2.522344,"1HW","25"
"C1","B_f",1570.979,1.570979,"1HW","25"
"C1","A_d",2558.952,2.558952,"1HW","25"
"C1","B_f",1300.996,1.300996,"1HW","25"
"C1","A_d",3246.866,3.246866,"1HW","25"
"C1","B_f",2098.15,2.09815,"1HW","25"
"C1","A_d",2585.304,2.585304,"1HW","25"
"C1","B_f",1144.842,1.144842,"1HW","25"
"C1","A_d",1828.502,1.828502,"1HW","25"
"C1","B_f",4706.78,4.70678,"1HW","25"
"C1","A_d",2793.535,2.793535,"1HW","25"
"C1","B_f",1685.278,1.685278,"1HW","25"
"C1","A_d",2343.016,2.343016,"1HW","25"
"C1","B_f",1335.136,1.335136,"1HW","25"
"C1","A_d",2011.047,2.011047,"1HW","25"
"C1","B_f",1845.08,1.84508,"1HW","25"
"C1","A_d",2444.187,2.444187,"1HW","25"
"C1","B_f",1508.309,1.508309,"1HW","25"
"C1","A_d",2668.974,2.668974,"1HW","25"
"C1","B_f",2455.951,2.455951,"1HW","25"
"C1","A_d",1900.218,1.900218,"1HW","25"
"C1","B_f",3253.759,3.253759,"1HW","25"
"C1","A_d",3715.175,3.715175,"1HW","25"
"C1","B_f",5040.457,5.040457,"1HW","25"
"C1","A_d",1535.063,1.535063,"1HW","25"
"C1","B_f",4650.774,4.650774,"1HW","25"
"C1","A_d",4477.504,4.477504,"1HW","25"
"C1","B_f",1370.059,1.370059,"1HW","25"
"C1","A_d",3622.92,3.62292,"1HW","25"
"C1","B_f",2359.696,2.359696,"1HW","25"
"C1","A_d",2497.244,2.497244,"1HW","25"
"C1","B_f",2514.036,2.514036,"1HW","25"
"C1","A_d",2778.552,2.778552,"1HW","25"
"C1","B_f",1376.417,1.376417,"1HW","25"
"C1","A_d",2021.173,2.021173,"1HW","25"
"C1","B_f",1509.088,1.509088,"1HW","25"
"C1","A_d",1949.311,1.949311,"1HW","25"
"C1","B_f",813.009,0.813009,"1HW","25"
"C1","A_d",3007.839,3.007839,"1HW","25"
"C1","B_f",1057.577,1.057577,"1HW","25"
"C1","A_d",3639.102,3.639102,"1HW","25"
"C1","B_f",1791.147,1.791147,"1HW","25"
"C1","A_d",4426.511,4.426511,"1HW","25"
"C1","B_f",3928.301,3.928301,"1HW","25"
"C1","A_d",4264.646,4.264646,"1HW","25"
"C1","B_f",906.737,0.906737,"1HW","25"
"C1","A_d",3826.689,3.826689,"1HW","25"
"C1","B_f",1885.527,1.885527,"1HW","25"
"C1","A_d",3461.689,3.461689,"1HW","25"
"C1","B_f",1660.251,1.660251,"1HW","25"
"C1","A_d",2344.019,2.344019,"1HW","25"
"C1","B_f",986.723,0.986723,"1HW","25"
"C1","A_d",4488.148,4.488148,"1HW","25"
"C1","B_f",1831.165,1.831165,"1HW","25"
"C1","A_d",2813.808,2.813808,"1HW","25"
"C1","B_f",2049.6,2.0496,"1HW","25"
"C1","A_d",4683.18,4.68318,"1HW","25"
"C1","B_f",1999.172,1.999172,"1HW","25"
"C1","A_d",3170.119,3.170119,"1HW","25"
"C1","B_f",1396.279,1.396279,"1HW","25"
"C1","A_d",2183.988,2.183988,"1HW","25"
"C1","B_f",1599.786,1.599786,"1HW","25"
"C1","A_d",1535.025,1.535025,"1HW","25"
"C1","B_f",1617.668,1.617668,"1HW","25"
"C1","A_d",5151.387,5.151387,"1HW","25"
"C1","B_f",761.833,0.761833,"1HW","25"
"C1","A_d",1557.847,1.557847,"1HW","25"
"C1","B_f",2693.748,2.693748,"1HW","25"
"C1","A_d",4549.971,4.549971,"1HW","25"
"C1","B_f",3110.448,3.110448,"1HW","25"
"C1","A_d",5012.485,5.012485,"1HW","25"
"C1","B_f",2543.781,2.543781,"1HW","25"
"C1","A_d",1802.112,1.802112,"1HW","25"
"C1","B_f",5877.388,5.877388,"1HW","25"
"C1","A_d",2775.439,2.775439,"1HW","25"
"C1","B_f",4401.204,4.401204,"1HW","25"
"C1","A_d",3494.352,3.494352,"1HW","25"
"C1","B_f",1614.412,1.614412,"1HW","25"
"C1","A_d",1384.397,1.384397,"1HW","25"
"C1","B_f",1038.458,1.038458,"1HW","25"
"C1","A_d",2221.539,2.221539,"1HW","25"
"C1","B_f",805.193,0.805193,"1HW","25"
"C1","A_d",1591.175,1.591175,"1HW","25"
"C1","B_f",3090.519,3.090519,"1HW","25"
"C1","A_d",1976.093,1.976093,"1HW","25"
"C1","B_f",956.891,0.956891,"1HW","25"
"C1","A_d",3328.315,3.328315,"1HW","25"
"C1","B_f",1595.477,1.595477,"1HW","25"
"C1","A_d",4329.863,4.329863,"1HW","25"
"C1","B_f",1887.515,1.887515,"1HW","25"
"C1","A_d",2199.595,2.199595,"1HW","25"
"C1","B_f",2291.639,2.291639,"1HW","25"
"C1","A_d",3856.14,3.85614,"1HW","25"
"C1","B_f",1107.822,1.107822,"1HW","25"
"C1","A_d",2632.838,2.632838,"1HW","25"
"C1","B_f",1537.744,1.537744,"1HW","25"
"C1","A_d",3903.462,3.903462,"1HW","25"
"C1","B_f",1531.288,1.531288,"1HW","25"
"C1","A_d",2798.8,2.7988,"1HW","25"
"C1","B_f",1826.391,1.826391,"1HW","25"
"C1","A_d",4105.651,4.105651,"1HW","25"
"C1","B_f",1527.336,1.527336,"1HW","25"
"C1","A_d",2511.678,2.511678,"1HW","25"
"C1","B_f",1045.923,1.045923,"1HW","25"
"C1","A_d",3375.686,3.375686,"1HW","25"
"C1","B_f",1182.88,1.18288,"1HW","25"
"C1","A_d",2367.023,2.367023,"1HW","25"
"C1","B_f",921.432,0.921432,"1HW","25"
"C1","A_d",2742.79,2.74279,"1HW","25"
"C1","B_f",1687.004,1.687004,"1HW","25"
"C1","A_d",4001.779,4.001779,"1HW","25"
"C1","B_f",1433.307,1.433307,"1HW","25"
"C1","A_d",1956.231,1.956231,"1HW","25"
"C1","B_f",5355.832,5.355832,"1HW","25"
"C1","A_d",2682.901,2.682901,"1HW","25"
"C1","B_f",2483.935,2.483935,"1HW","25"
"C1","A_d",1977.267,1.977267,"1HW","25"
"C1","B_f",1794.893,1.794893,"1HW","25"
"C1","A_d",2614.167,2.614167,"1HW","25"
"C1","B_f",1842.895,1.842895,"1HW","25"
"C1","A_d",3438.308,3.438308,"1HW","25"
"C1","B_f",1832.296,1.832296,"1HW","25"
"C1","A_d",2493.105,2.493105,"1HW","25"
"C1","B_f",2243.858,2.243858,"1HW","25"
"C1","A_d",1506.597,1.506597,"1HW","25"
"C1","B_f",2618.929,2.618929,"1HW","25"
"C1","A_d",3179.779,3.179779,"1HW","25"
"C1","B_f",2018.979,2.018979,"1HW","25"
"C1","A_d",3066.137,3.066137,"1HW","25"
"C1","B_f",1567.59,1.56759,"1HW","25"
"C1","A_d",2030.098,2.030098,"1HW","25"
"C1","B_f",818.567,0.818567,"1HW","25"
"C1","A_d",2135.093,2.135093,"1HW","25"
"C1","B_f",1829.881,1.829881,"1HW","25"
"C1","A_d",1868.075,1.868075,"1HW","25"
"C1","B_f",1033.38,1.03338,"1HW","25"
"C1","A_d",3361.54,3.36154,"1HW","25"
"C1","B_f",2107.652,2.107652,"1HW","25"
"C1","A_d",4273.564,4.273564,"1HW","25"
"C1","B_f",5541.628,5.541628,"1HW","25"
"C1","A_d",1626.212,1.626212,"1HW","25"
"C1","B_f",1279.48,1.27948,"1HW","25"
"C1","A_d",1515.557,1.515557,"1HW","25"
"C1","B_f",2715.929,2.715929,"1HW","25"
"C1","A_d",3522.065,3.522065,"1HW","25"
"C1","B_f",3019.677,3.019677,"1HW","25"
"C1","A_d",1724.08,1.72408,"1HW","25"
"C1","B_f",1978.658,1.978658,"1HW","25"
"C1","A_d",3089.477,3.089477,"1HW","25"
"C1","B_f",2241.387,2.241387,"1HW","25"
"C1","A_d",3563.443,3.563443,"1HW","25"
"C1","B_f",6789.896,6.789896,"1HW","25"
"C1","A_d",2837.67,2.83767,"1HW","25"
"C1","B_f",2116.106,2.116106,"1HW","25"
"C1","A_d",2472.669,2.472669,"1HW","25"
"C1","B_f",6160.186,6.160186,"1HW","25"
"C1","A_d",3135.205,3.135205,"1HW","25"
"C1","B_f",1822.25,1.82225,"1HW","25"
"C1","A_d",1564.103,1.564103,"1HW","25"
"C1","B_f",1777.944,1.777944,"1HW","25"
"C1","A_d",2406.69,2.40669,"1HW","25"
"C1","B_f",2384.47,2.38447,"1HW","25"
"C1","A_d",3017.321,3.017321,"1HW","25"
"C1","B_f",1945.368,1.945368,"1HW","25"
"C1","A_d",2012.125,2.012125,"1HW","25"
"C1","B_f",1888.167,1.888167,"1HW","25"
"C1","A_d",2494.877,2.494877,"1HW","25"
"C1","B_f",1652.649,1.652649,"1HW","25"
"C1","A_d",1938.486,1.938486,"1HW","25"
"C1","B_f",3336.393,3.336393,"1HW","25"
"C1","A_d",4114.765,4.114765,"1HW","25"
"C1","B_f",1961.613,1.961613,"1HW","25"
"C1","A_d",1864.708,1.864708,"1HW","25"
"C1","B_f",2252.77,2.25277,"1HW","25"
"C1","A_d",3103.149,3.103149,"1HW","25"
"C1","B_f",1221.291,1.221291,"1HW","25"
"C1","A_d",3736.911,3.736911,"1HW","25"
"C1","B_f",1121.929,1.121929,"1HW","25"
"C1","A_d",2717.116,2.717116,"1HW","25"
"C1","B_f",1303.102,1.303102,"1HW","25"
"C1","A_d",4242.928,4.242928,"1HW","25"
"C1","B_f",1397.602,1.397602,"1HW","25"
"C1","A_d",2522.754,2.522754,"1HW","25"
"C1","B_f",2098.07,2.09807,"1HW","25"
"C1","A_d",4139.984,4.139984,"1HW","25"
"C1","B_f",1752.1,1.7521,"1HW","25"
"C1","A_d",1754.963,1.754963,"1HW","25"
"C1","B_f",2107.333,2.107333,"1HW","25"
"C1","A_d",2441.899,2.441899,"1HW","25"
"C1","B_f",1860.637,1.860637,"1HW","25"
"C1","A_d",2276.549,2.276549,"1HW","25"
"C1","B_f",1184.393,1.184393,"1HW","25"
"C1","A_d",3617.214,3.617214,"1HW","25"
"C1","B_f",1642.458,1.642458,"1HW","25"
"C1","A_d",1812.746,1.812746,"1HW","25"
"C1","B_f",1164.569,1.164569,"1HW","25"
"C1","A_d",3923.791,3.923791,"1HW","25"
"C1","B_f",1277.729,1.277729,"1HW","25"
"C1","A_d",3537.262,3.537262,"1HW","25"
"C1","B_f",1896.065,1.896065,"1HW","25"
"C1","A_d",2011.782,2.011782,"1HW","25"
"C1","B_f",1869.549,1.869549,"1HW","25"
"C1","A_d",1815.526,1.815526,"1HW","25"
"C1","B_f",2126.554,2.126554,"1HW","25"
"C1","A_d",3865.674,3.865674,"1HW","25"
"C1","B_f",2129.131,2.129131,"1HW","25"
"C1","A_d",2455.63,2.45563,"1HW","25"
"C1","B_f",1554.54,1.55454,"1HW","25"
"C1","A_d",3284.898,3.284898,"1HW","25"
"C1","B_f",2277.282,2.277282,"1HW","25"
"C1","A_d",3933.995,3.933995,"1HW","25"
"C1","B_f",1074.899,1.074899,"1HW","25"
"C1","A_d",2812.46,2.81246,"1HW","25"
"C1","B_f",1801.709,1.801709,"1HW","25"
"C1","A_d",2531.262,2.531262,"1HW","25"
"C1","B_f",1132.258,1.132258,"1HW","25"
"C1","A_d",2965.276,2.965276,"1HW","25"
"C1","B_f",672.475,0.672475,"1HW","25"
"C1","A_d",2370.388,2.370388,"1HW","25"
"C1","B_f",873.539,0.873539,"1HW","25"
"C1","A_d",2559.232,2.559232,"1HW","25"
"C1","B_f",811.425,0.811425,"1HW","25"
"C1","A_d",4205.748,4.205748,"1HW","25"
"C1","B_f",5538.021,5.538021,"1HW","25"
"C1","A_d",3480.999,3.480999,"1HW","25"
"C1","B_f",1520.137,1.520137,"1HW","25"
"C1","A_d",1982.639,1.982639,"1HW","25"
"C1","B_f",1351.799,1.351799,"1HW","25"
"C1","A_d",5555.719,5.555719,"1HW","25"
"C1","B_f",4202.498,4.202498,"1HW","25"
"C1","A_d",1552.915,1.552915,"1HW","25"
"C1","B_f",960.685,0.960685,"1HW","25"
"C1","A_d",2972.357,2.972357,"1HW","25"
"C1","B_f",1058.846,1.058846,"1HW","25"
"C1","A_d",1522.267,1.522267,"1HW","25"
"C1","B_f",2307.313,2.307313,"1HW","25"
"C1","A_d",2582.959,2.582959,"1HW","25"
"C1","B_f",1549.744,1.549744,"1HW","25"
"C1","A_d",2176.508,2.176508,"1HW","25"
"C1","B_f",1754.75,1.75475,"1HW","25"
"C1","A_d",4041.453,4.041453,"1HW","25"
"C1","B_f",2307.216,2.307216,"1HW","25"
"C1","A_d",1526.691,1.526691,"1HW","25"
"C1","B_f",2586.415,2.586415,"1HW","25"
"C1","A_d",1759.532,1.759532,"1HW","25"
"C1","B_f",2115.63,2.11563,"1HW","25"
"C1","A_d",1733.816,1.733816,"1HW","25"
"C1","B_f",1396.76,1.39676,"1HW","25"
"C1","A_d",2638.461,2.638461,"1HW","25"
"C1","B_f",2013.455,2.013455,"1HW","25"
"C1","A_d",2030.186,2.030186,"1HW","25"
"C1","B_f",4881.727,4.881727,"1HW","25"
"C1","A_d",2243.992,2.243992,"1HW","25"
"C1","B_f",1140.336,1.140336,"1HW","25"
"C1","A_d",2580.466,2.580466,"1HW","25"
"C1","B_f",4975.481,4.975481,"1HW","25"
"C1","A_d",2734.484,2.734484,"1HW","25"
"C1","B_f",1417.009,1.417009,"1HW","25"
"C1","A_d",3093.413,3.093413,"1HW","25"
"C1","B_f",4532.947,4.532947,"1HW","25"
"C1","A_d",1743.061,1.743061,"1HW","25"
"C1","B_f",1954.897,1.954897,"1HW","25"
"C1","A_d",2771.68,2.77168,"1HW","25"
"C1","B_f",1593.651,1.593651,"1HW","25"
"C1","A_d",4017.34,4.01734,"1HW","25"
"C1","B_f",548.632,0.548632,"1HW","25"
"C1","A_d",2264.854,2.264854,"1HW","25"
"C1","B_f",1916.119,1.916119,"1HW","25"
"C1","A_d",3633.571,3.633571,"1HW","25"
"C1","B_f",5177.437,5.177437,"1HW","25"
"C1","A_d",4016.776,4.016776,"1HW","25"
"C1","B_f",1833.487,1.833487,"1HW","25"
"C1","A_d",2095.697,2.095697,"1HW","25"
"C1","B_f",1153.269,1.153269,"1HW","25"
"C1","A_d",3179.81,3.17981,"1HW","25"
"C1","B_f",4094.077,4.094077,"1HW","25"
"C1","A_d",3063.515,3.063515,"1HW","25"
"C1","B_f",1863.552,1.863552,"1HW","25"
"C1","A_d",3320.185,3.320185,"1HW","25"
"C1","B_f",962.838,0.962838,"1HW","25"
"C1","A_d",5049.829,5.049829,"1HW","25"
"C1","B_f",2243.359,2.243359,"1HW","25"
"C1","A_d",3989.998,3.989998,"1HW","25"
"C1","B_f",1492.08,1.49208,"1HW","25"
"C1","A_d",2799.162,2.799162,"1HW","25"
"C1","B_f",1504.184,1.504184,"1HW","25"
"C1","A_d",3581.382,3.581382,"1HW","25"
"C1","B_f",1511.756,1.511756,"1HW","25"
"C1","A_d",1911.424,1.911424,"1HW","25"
"C1","B_f",464.798,0.464798,"1HW","25"
"C1","A_d",2495.589,2.495589,"1HW","25"
"C1","B_f",1435.648,1.435648,"1HW","25"
"C1","A_d",2945.641,2.945641,"1HW","25"
"C1","B_f",1744.417,1.744417,"1HW","25"
"C1","A_d",3453.813,3.453813,"1HW","25"
"C1","B_f",6315.764,6.315764,"1HW","25"
"C1","A_d",3312.383,3.312383,"1HW","25"
"C1","B_f",6314.762,6.314762,"1HW","25"
"C1","A_d",1859.113,1.859113,"1HW","25"
"C1","B_f",2363.985,2.363985,"1HW","25"
"C1","A_d",4699.79,4.69979,"1HW","25"
"C1","B_f",5568.066,5.568066,"1HW","25"
"C1","A_d",2525.458,2.525458,"1HW","25"
"C1","B_f",1466.962,1.466962,"1HW","25"
"C1","A_d",2359.163,2.359163,"1HW","25"
"C1","B_f",2037.44,2.03744,"1HW","25"
"C1","A_d",1394.411,1.394411,"1HW","25"
"C1","B_f",2141.477,2.141477,"1HW","25"
"C1","A_d",2794.514,2.794514,"1HW","25"
"C1","B_f",2063.398,2.063398,"1HW","25"
"C1","A_d",2486.868,2.486868,"1HW","25"
"C1","B_f",1375.4,1.3754,"1HW","25"
"C1","A_d",4426.513,4.426513,"1HW","25"
"C1","B_f",1662.508,1.662508,"1HW","25"
"C1","A_d",2568.05,2.56805,"1HW","25"
"C1","B_f",1810.17,1.81017,"1HW","25"
"C1","A_d",3480.712,3.480712,"1HW","25"
"C1","B_f",1837.39,1.83739,"1HW","25"
"C1","A_d",2127.262,2.127262,"1HW","25"
"C1","B_f",1703.117,1.703117,"1HW","25"
"C1","A_d",3645.646,3.645646,"1HW","25"
"C1","B_f",2117.904,2.117904,"1HW","25"
"C1","A_d",2813.084,2.813084,"1HW","25"
"C1","B_f",754.451,0.754451,"1HW","25"
"C1","A_d",1511.564,1.511564,"1HW","25"
"C1","B_f",849.634,0.849634,"1HW","25"
"C1","A_d",3766.404,3.766404,"1HW","25"
"C1","B_f",518.528,0.518528,"1HW","25"
"C1","A_d",3832.065,3.832065,"1HW","25"
"C1","B_f",2567.106,2.567106,"1HW","25"
"C1","A_d",2908.609,2.908609,"1HW","25"
